src_lon	src_lat	dst_lon	dst_lat
5.2415478	50.9083797	5.8917980	49.6664421
5.0135687	51.3186188	5.7672110	50.0026554
3.3336855	50.7765882	4.2348754	50.7130603
3.9956445	50.4600802	3.2360355	50.7118004
4.1445896	50.8764127	3.3292919	51.1250570
5.2297927	50.9246096	4.1064730	50.4195294
4.5684972	50.5582378	5.7862539	50.5370760
5.8129584	51.1284719	3.5853852	51.1756859
4.4174269	50.7019364	4.5514644	50.4765486
5.0760958	50.3242989	4.1653808	50.8083375
5.3854774	49.6999480	3.8701222	51.1536257
5.5575005	50.9266931	5.6438167	50.5640775
3.1345466	51.1094286	6.0594628	50.3558388
3.4940787	51.1266331	5.3831862	51.0270927
4.6408988	51.1859164	2.6534029	51.0019502
5.5968047	50.5728680	4.3531954	50.9683208
4.3057451	50.2009692	4.6431166	50.3169162
4.5843025	50.4461684	4.8106626	50.4250301
5.3003280	50.7585673	3.8124508	51.1924416
5.8141236	49.6107129	4.4977903	51.4059104
5.1034009	50.3541494	3.9063826	50.7287720
5.1554694	50.7669180	4.2125876	50.8441991
5.7340804	50.1207670	5.1965758	49.7372218
5.1462922	50.7358784	3.6450013	50.9554259
4.8755687	50.5480001	5.8319021	50.6272050
3.1661908	50.7828081	5.8011398	50.3815069
4.3901517	51.1368052	5.2665110	50.9083902
4.7125086	51.0576074	4.6144758	50.1983475
5.8745511	50.3952183	4.9918253	51.1036598
5.1078479	50.6240994	3.7008525	50.7692542
3.7369003	51.0306721	4.4277336	50.4541368
5.0826895	51.2192900	5.4181267	51.0747309
2.9531727	50.9391036	4.5803603	50.5644993
3.5404669	51.0862877	5.0362806	50.3339409
4.3063443	50.3300650	3.2470327	50.7551684
3.9702622	51.1038247	3.8281933	51.2084671
3.5152658	50.6333745	4.9577280	49.8839934
5.8422534	50.2383800	3.4908941	51.2442333
4.6395486	50.0226484	3.8203029	50.6392020
3.5718418	50.6734796	4.6934135	50.8775160
4.9441133	51.3421906	4.2191248	50.3444052
5.1162707	50.1432603	4.0771609	50.7397480
3.3477185	50.5646250	4.7450587	50.7653793
4.9362209	51.0967660	4.3366543	50.5741488
3.3046290	51.1998099	3.8258194	50.7958406
3.7123518	50.3917935	3.2244223	51.2276867
3.8035177	50.8877909	5.3447220	50.7670599
4.9480474	50.8743085	4.5083878	51.3013617
5.4173488	49.6636727	4.4595015	50.4198654
4.8093240	50.4771913	4.6859438	51.3596888
2.8928634	50.9656530	5.4574818	50.4321142
5.7455893	49.6476438	5.3412672	50.7199396
3.9547741	50.9156207	5.0740879	50.4251142
5.5868862	51.1208949	3.3481880	50.8865006
5.4382195	49.6240493	3.6492076	50.9985492
4.2593604	51.2523810	4.1346420	50.4943584
5.4746066	50.1684974	5.0980934	51.1096889
5.6475614	51.1491070	5.4881962	50.2940960
3.4126520	51.0001925	5.7975222	50.5646659
5.2355894	51.0652094	3.8771757	50.4242173
4.5292912	50.9287767	3.8868348	51.1072342
4.4308008	50.0672952	4.9582174	50.6879111
4.8469610	50.8671203	5.5662569	49.6689480
4.1853423	50.7503283	3.2819329	51.3400315
4.4689461	51.2202091	4.9775795	50.5529372
6.1829535	50.6280181	5.3342162	50.8651111
4.2449311	50.7414933	4.5139976	50.8846617
4.2198841	50.3552909	4.5374444	50.7877656
5.9299561	50.1583918	5.3168115	49.6651766
5.3737885	51.2395936	4.4761317	50.8484452
5.0127337	50.3210664	3.6400919	50.5651852
4.0758433	51.2362112	5.5471430	50.5643952
5.2133017	51.0173207	4.9274670	50.4638610
2.9410952	51.0550917	5.0831560	49.8003045
5.4737476	50.6650102	3.7038275	51.1047716
6.0402592	50.2642307	4.9809018	50.4257096
3.9509421	50.3578359	5.3703276	50.9729242
5.9050426	50.4803976	5.3011077	50.4172455
3.3220525	50.6847574	3.1327708	51.3073427
4.5982344	51.0114305	5.7323850	50.1500012
4.5918868	50.5829569	4.6152613	50.2492483
4.4714726	51.3477530	3.8152704	50.7877538
3.2347764	50.7367468	4.8716269	50.1737869
4.1051752	51.0767165	5.2495139	50.3868847
4.4941686	50.4625067	2.6559757	50.9217063
5.5562836	50.6854970	3.5014886	51.0561452
4.1739995	50.4897481	3.6262249	50.8145544
5.1784517	50.6108296	5.1876878	51.0615413
4.2954170	51.2290668	3.1252080	50.8748220
4.9575615	50.8287792	4.6829211	51.0757515
4.9206874	51.1036115	3.2441369	51.0514130
5.5215335	50.8526705	3.2205669	50.7570064
5.7367579	50.0355330	4.2584845	50.5047271
3.0852262	51.2829458	5.1935876	50.2485498
2.8894971	51.1019287	3.8302870	50.5200579
4.4815314	50.3980002	4.3458925	50.2622207
4.0279804	50.9315912	3.7022953	50.9895944
5.7277682	50.7436876	4.8399865	49.8591267
4.1124161	50.6250740	3.8804280	50.3725682
4.3004671	50.1661479	4.5479178	50.3576465
5.0467725	50.6658537	5.8333712	50.6422858
5.7164240	50.1395038	4.4697755	50.5526045
3.8014922	50.8622823	4.6582661	50.3926453
4.5141469	51.2119943	4.2938920	50.4243965
5.6525512	50.6675374	5.0285918	50.4648578
4.4738270	50.9136124	3.7928068	51.0702361
6.0820783	50.1970793	3.4696808	50.8184480
4.9497880	49.8062371	4.5874055	50.0987030
4.9414921	51.3454804	3.5364461	51.0610893
2.7220768	51.1023566	5.6627600	49.9944930
3.3166704	51.1211266	5.6397012	50.5087607
5.6058215	50.6581894	3.8050622	50.4966465
5.7831795	50.2545978	4.9937498	50.7155798
3.3688009	51.3378580	5.9890138	50.2395803
5.0661077	50.1928264	2.8574860	50.8379003
5.4888788	50.9823034	5.8753011	50.7145526
5.2413761	50.2552513	3.5698744	50.8375450
3.7440532	50.7834076	4.4481517	50.1840509
5.7240801	49.7454010	3.1260691	51.0380565
4.4548380	50.2286663	3.7665086	51.0177274
3.8253501	51.1669522	5.7680966	50.6801254
4.4096476	51.2876247	3.9483142	50.4182977
4.9708701	51.2226872	5.5810857	49.9556628
5.9869637	50.6021787	5.4064272	51.1363251
4.2166075	50.0598310	5.2145708	50.4246413
5.5436385	50.3694547	4.4240838	50.1679788
4.4245008	50.1756771	5.2177677	51.1839599
4.1129571	50.5418000	5.0059438	50.2168753
5.9950164	50.6875055	4.2426722	50.0817017
3.6223001	50.7874723	5.0179353	50.1381490
4.2233488	50.4772287	2.8982958	50.7091219
3.3040421	51.1284440	3.0013838	51.1916923
5.7793428	50.6338734	3.8634429	51.1538124
4.1592751	50.6953431	6.1006143	50.7114686
4.8059230	50.6910086	5.0463577	49.7894701
2.8889079	51.0170248	3.6770905	50.6688595
5.8854792	50.6540672	3.7623571	50.8007257
5.6572085	50.9573619	4.4231456	50.2866784
4.2639912	50.8389069	3.3003715	50.6811559
4.3041249	51.3554769	3.5150468	51.0396840
5.2219227	51.1673163	5.3616829	50.0186232
4.1836446	50.6472322	3.9508778	50.8564462
5.6117520	49.7692666	4.4821982	51.3497797
4.2099374	51.1160197	3.8402286	50.4502523
4.6008510	50.0795999	5.8412116	50.3396236
3.9534958	50.4920559	4.4104358	50.1835917
4.8342631	50.4218628	4.8151025	51.3236209
5.5802540	50.0088051	4.9806927	49.9714645
5.5534920	50.4672163	4.4852987	50.5086257
4.9015452	50.7619876	4.2361565	50.2648620
4.0183786	51.0325659	5.5052714	49.5735238
3.8055539	51.0463275	4.0520985	50.4759463
5.0902658	50.4364525	5.2973143	51.0485332
3.3074637	50.5533116	5.2950199	50.8057440
4.3912801	50.9088712	4.9443145	51.3957343
4.0740551	50.8531438	3.7178017	50.8229172
3.9499109	50.6430112	3.7974164	50.7866564
3.2075503	50.8249628	5.4521123	51.0166797
4.4639898	50.0237959	3.8792514	50.5291108
5.3018569	50.3493083	5.9660652	50.6517490
4.5675587	50.6743665	3.0767547	50.7981758
5.7138650	50.6606088	4.9514003	51.2526870
5.1005254	50.0091112	4.0297645	51.2333948
5.5631925	51.1038418	4.6368721	51.2754488
4.3036552	50.9543267	2.7563759	50.8264477
5.2014457	49.9087953	4.3039835	50.2736690
5.4852584	51.1000394	4.6044413	51.0263458
4.5349272	51.0370512	4.5288991	51.4479295
4.1787509	50.4906130	4.2130475	51.0759924
4.1926599	50.4666099	4.7984853	50.0150604
3.8232271	50.7390947	4.5628725	50.9854991
4.3177682	50.2651740	5.1899229	50.5820003
4.4557124	50.5447515	4.4726323	51.0679765
5.8713739	50.5676389	3.6355975	50.5008775
3.0576078	51.0883131	2.6839618	50.8906746
4.4603294	50.7618956	5.0426048	50.9759723
2.6813123	50.8341499	4.5079466	51.1052771
3.0681465	50.8230658	3.9648092	50.8508989
4.9032719	50.5921865	3.8212479	50.7298687
4.0367563	50.4631305	5.2071902	50.9359584
4.4019304	51.0417260	4.5860029	51.3443910
4.3984311	51.2492849	4.0600191	50.8657720
3.7187157	50.3072424	4.6419639	50.6917616
5.4891944	49.8731695	4.7331532	51.0288203
4.3651149	50.0419497	5.1694879	51.0245561
5.0535143	51.2480150	4.7165657	51.1005570
4.7828144	50.9881344	4.7465760	50.1318241
4.3879011	51.0941718	4.6889165	50.9779039
5.5931569	50.5277177	3.0872066	51.1745034
3.0081108	51.0515246	3.3981058	50.5230848
3.9226377	50.7401209	5.5543828	51.0443958
2.8728396	50.9313822	3.9965926	50.6777596
3.8066892	51.0648781	2.7877995	50.9229204
3.9222484	50.3332658	5.0075953	50.0972783
3.3468999	50.6701851	4.6047476	50.0638866
4.4504044	51.1504188	5.0744152	51.1025336
5.5458739	51.2406301	5.3776212	50.5982485
5.9407437	50.6207904	4.8117045	50.9327202
3.1191767	51.1008210	4.6558855	50.3917821
2.9576356	51.1062313	5.3640955	50.7868712
4.9932855	51.1052028	4.7350694	50.9322520
5.6077172	50.8790997	4.7152750	50.8360793
4.8636374	50.4734196	3.0155528	50.9673249
5.6085653	49.6688085	5.0113619	49.8997147
3.6352110	50.7788776	3.9790259	50.9623122
5.7737772	49.7804161	4.9587366	50.9450884
4.4023242	50.8651816	2.8083427	50.9838044
4.0244683	50.5458555	6.0862065	50.2099669
5.0394916	51.0168870	3.1262993	50.9390087
3.8504504	51.1785729	3.6790932	50.8068258
5.6805849	50.6508735	5.6994501	51.0392487
3.1160758	51.2450808	2.6614107	51.0689330
4.9163941	51.2958813	4.4228066	50.4857715
5.2084525	51.0345057	3.9880311	50.6517032
4.5753771	50.1786078	4.9209212	50.4314210
3.1665866	51.0386306	5.5504221	50.7800682
3.5621634	50.9905508	6.3317890	50.3331695
5.1173397	50.1887982	3.9656651	50.6880169
4.6965592	50.6218894	4.1830308	50.7794622
5.5457825	50.6676630	4.8088576	50.6859194
5.7830829	50.4116663	3.7842863	50.9932654
5.3635965	51.2180450	6.1923478	50.3622002
4.4699163	50.4421342	4.2583716	50.3411887
3.9273943	50.5042704	3.4730805	50.6324118
3.6568883	50.4866154	5.5693490	50.4721806
5.8324092	50.0722988	4.4791825	51.2225429
4.1817687	50.3920002	4.6228743	50.3033129
5.2335519	50.9122826	6.2752916	50.3747916
5.4123475	50.5088421	6.1490855	50.2677456
4.2683578	50.5578610	5.2371045	50.4602499
4.0434207	50.5077857	4.3838090	50.3262225
4.5222150	50.4180449	4.1547439	51.0921035
3.8536747	50.6125272	3.2081682	51.2827515
4.1645210	51.2861438	3.9879971	50.8204374
5.0333429	50.8424278	5.5218756	50.9401335
5.5896816	50.1425026	5.6952807	51.0380612
4.7106024	50.9491095	3.7581961	50.7978614
3.3501265	51.0074751	3.3811448	50.9130605
3.8665518	50.6808839	4.8415044	50.0462242
4.5006446	50.3801263	4.2507788	50.9742373
3.2590811	51.3150062	2.8824237	51.1750130
5.6315589	50.1594467	5.6731383	51.1031051
3.6373379	50.6846891	5.7108203	50.5996536
4.7635139	50.9665950	4.8444394	51.3299990
4.6377516	50.8477266	6.2263405	50.4584466
5.0301383	51.2889548	3.9701229	51.1488598
3.5257141	50.7795384	4.0889837	50.8744696
5.7218670	50.3700029	3.3575463	50.5040447
4.1669615	50.5604487	3.1968693	51.0514240
4.5252524	51.3776452	5.1268942	51.0926490
5.4550000	49.9090147	5.5592680	50.8285258
5.8119735	49.7602597	4.6181551	51.2693799
4.1733077	50.7322134	4.8046565	51.2184462
4.0895801	50.3556448	4.7605594	50.4901926
4.1406561	50.9411029	3.5852640	50.6678603
5.1466070	50.3500962	5.0110694	50.5200574
4.9141134	51.0500835	4.5617190	51.3710821
4.5620440	50.6715773	5.2101298	51.2379589
5.9557107	50.6090127	4.0248584	50.6850632
5.6476729	50.5865533	5.3569801	50.2122135
5.0976266	51.1807461	5.5351033	49.5543380
4.8414673	50.1670809	3.3449876	51.0999944
4.5962457	51.3183558	5.2575305	50.5296256
5.8966646	50.2343185	3.5164067	51.1565301
5.1899120	50.8093401	3.4566218	51.0905450
4.8874613	51.1384876	2.8612412	50.9434244
4.2986990	50.8191392	5.0396266	50.6943234
5.1288232	50.0136639	5.1637700	51.1819488
2.8147557	50.8573098	4.4312410	50.5213881
4.1997035	50.7565754	6.1666086	50.2552176
4.3373870	49.9586183	3.8456859	50.5173717
6.3211508	50.3626016	5.2284698	50.5296304
3.5450092	50.4993777	5.0273430	49.7756641
2.8577931	51.1082038	5.0137809	50.1811588
5.0436631	50.7401358	3.6277639	51.1187826
5.3221367	50.0940442	3.8662554	51.1417815
4.5745370	50.9787653	4.0753358	50.8649970
5.5021043	49.6415758	3.3677018	50.6346693
5.3122765	49.8411477	4.3423213	50.5028161
5.5775537	49.9771537	4.3320139	50.6963950
4.0885746	51.0762664	3.9181241	50.4336770
5.4188783	50.8220624	4.8643559	50.6740848
4.0101327	50.5653712	3.6757367	50.3542028
4.5118857	50.7840036	4.2656959	50.4696213
5.7904714	50.0693509	4.5881438	50.4384856
3.5404669	51.0862877	3.6669220	50.8463333
5.5070364	51.1323408	4.8328386	51.3533355
4.5290489	50.6075391	3.5980747	50.7431569
5.0063068	49.7903130	5.2783066	51.1965379
5.1028750	50.0156802	5.0120408	51.2151675
3.4449468	50.5244616	4.3833213	50.9282306
5.0640314	50.0871901	5.2145411	50.7808349
5.3520092	49.6689920	4.9209054	50.4185087
5.5246136	49.6939830	5.7924477	50.1319256
4.7199535	50.9866765	3.7508503	51.0898008
5.9348278	50.2231081	4.2344263	51.0945295
5.4761058	50.5432800	4.8265106	50.8293034
4.1442830	50.8227756	3.2299583	51.0628163
5.4154924	49.8209870	3.0886797	50.8006797
3.9723777	51.2256706	5.7748216	50.1799443
4.9708481	51.1975201	4.0448965	50.5505312
6.2054676	50.5015506	2.8699227	50.7850012
5.0326633	50.3432832	4.2817493	50.6840812
4.1787656	50.1554959	3.5002082	50.6654294
4.8895684	51.1414724	5.6804716	50.3335833
2.6726952	51.0152994	5.2388372	50.9207111
3.6031102	50.9532785	4.3665580	50.7342072
5.6225580	50.4386949	5.6278938	51.1532958
4.6096220	51.0156264	5.4742160	49.8139940
3.5426385	50.7117112	3.5558534	51.0081558
4.4196470	51.2269331	5.5636295	50.7186778
2.8864147	51.0668528	6.0638992	50.6303538
3.9188741	50.7891938	3.9953870	50.6294642
5.3784024	50.0912945	5.1426674	50.3834806
3.0962364	51.2799538	3.0476410	51.1169571
5.5740587	50.4572874	3.9420577	50.4425255
2.8251736	51.0937558	3.6228731	51.1427875
3.0854925	51.2119043	4.4843172	50.1689922
4.3353401	50.8119072	5.1367016	50.5666110
5.7175414	50.5116158	4.6747034	50.3977189
4.1066802	50.3238478	5.4152374	50.3999210
3.8496679	50.7187930	2.7914801	50.8022366
2.7426085	50.8106449	5.9604011	50.6525386
4.3145961	50.1907440	3.9765449	50.8879034
3.4653094	51.1044869	4.6256236	50.0993646
5.6237077	50.5892346	5.5388049	50.6518205
4.4002631	50.3712273	5.4310970	49.9355902
4.4114098	51.0353151	5.6452971	50.9515892
3.7162980	50.3617962	4.9847201	50.1074495
3.1165441	51.0656278	5.6856503	50.7241735
3.5450171	50.9967664	5.6906163	49.9083616
3.3827697	50.9520856	4.5464920	51.0483065
5.1538758	51.0553202	4.2624355	51.2265349
5.2920262	50.8260813	3.9612989	50.4281712
4.0903576	51.1574041	2.8869257	50.8617160
3.1489341	50.9010230	3.1830192	51.1376683
2.8793327	51.0832141	3.9660185	50.3815986
2.7287233	51.1453738	5.5344799	50.9422759
4.5513375	50.8012136	4.9421356	51.1252655
3.0201975	50.8036146	4.9289693	50.2552834
4.4925502	50.9944514	3.8188705	50.4679337
5.5385414	49.7954254	5.3607020	50.2312100
3.8813117	50.5210550	3.9968738	51.0842686
4.2976715	50.7739933	3.9560008	50.5476900
6.0349917	50.3812960	5.5716406	51.0358640
4.7894275	51.0387950	4.3255266	51.2180226
5.5754247	51.1864700	3.0338463	51.1357569
3.6196818	50.6741765	3.0190681	50.8966643
4.3203729	50.2923720	3.7397763	50.7165972
2.7403463	51.1130452	5.3517896	49.6266038
4.0457529	50.9730131	3.1776761	50.9252115
5.3275293	49.9002607	3.8802896	50.3636601
4.8659355	51.0989462	5.3886366	50.5843558
4.2548203	50.7462073	3.0737030	50.8438750
3.0794276	50.7862244	6.1801744	50.5394822
5.0953126	50.2509071	4.3497298	50.8381055
3.9939943	50.6484673	3.0097963	51.1200865
3.5683112	50.9836948	2.6544741	50.8544943
3.7960642	50.3930766	4.9827504	50.4353115
3.2285386	50.7692214	4.4957510	51.0165255
5.0021077	51.1144644	3.4185389	50.8239675
4.3074590	50.9046626	3.4623493	51.2222943
4.5447247	51.3138680	4.2123891	50.0571939
4.7627062	50.3052275	6.1688416	50.5152593
5.2457263	50.7540477	5.4119387	49.6697710
5.0740957	50.6923205	4.2152197	50.5542056
3.4590120	50.5651859	4.2351957	50.7850786
5.8210610	50.6026912	3.3935039	50.5066309
5.3633343	50.5765068	3.2586981	50.6990855
6.0236999	50.6940258	4.4585155	51.1310724
5.2913095	50.8108835	4.0060520	50.5670587
3.4755317	51.0438020	4.2467193	50.6300369
4.8785183	50.0307532	5.1792590	49.8156240
3.5605708	50.8621434	5.5479613	51.1077224
4.1822117	50.8187092	4.5340551	51.1630037
4.9762580	50.0138029	5.4856446	51.1186579
5.2951883	50.6802806	4.6238766	50.4274532
3.8106732	50.7192256	6.0620612	50.6352790
4.1238509	51.0062500	5.7104630	50.5191540
3.3502612	50.9043551	4.9364957	51.4369471
3.4812457	50.7894597	4.5088262	51.1034532
4.9804500	51.4050503	3.0868269	50.8318291
4.1730848	50.9527964	2.6967984	51.0959233
4.9359226	50.4970773	4.2480004	50.0710918
4.6315012	50.4603956	4.6488167	51.0417345
4.4959867	51.2317264	5.6031917	50.0665649
3.0846343	50.7972854	5.7866021	50.7002096
4.2414442	50.5250403	4.8767464	50.7682299
4.8283652	50.9320933	4.0332452	50.7324723
4.5925583	51.0988704	5.5030614	49.6568401
3.2481784	50.8537006	5.4824151	50.4386942
5.8339797	50.0427773	4.3513657	50.7533548
5.3738597	49.8597431	3.5610454	50.6162585
4.3726178	50.7395561	3.5566320	51.1185434
5.7585317	50.7322415	3.3978422	51.0046388
5.5704675	50.7504761	5.1283941	49.9182348
5.1714912	50.0980458	3.5047155	50.7186568
5.1471028	49.7830444	5.1631873	50.1258878
3.9516753	50.4579262	4.6463926	51.2339698
5.4402288	51.1698377	3.1706026	50.9392466
5.1096065	50.3072846	4.4300736	50.5877965
4.8258020	50.3053345	5.3745270	50.4370804
2.7996985	50.8057697	4.9272286	50.6287364
4.8486444	50.3084805	3.2650294	50.9655083
5.0225245	49.9029556	3.4995585	51.0749904
5.4155360	50.5641031	2.9922789	51.2337959
3.6549791	50.6874174	5.3571249	51.0192098
5.2871332	50.5395566	5.3392418	49.6482398
4.3515601	50.5128708	5.8933971	50.2459221
5.7816713	50.4832305	5.2236825	49.8197182
5.2423899	51.1143161	5.4777621	50.7561813
4.9393825	50.6663373	4.9478154	50.1983288
4.8408400	49.9753043	5.3308343	49.9974187
5.7901716	49.6345080	5.0307580	50.7554565
4.9548193	50.3964805	4.1385793	50.6484359
6.2797715	50.4412371	4.4409063	50.8372100
4.3270529	50.4332367	4.6724233	51.0465857
6.3042344	50.3701260	3.6648242	50.7243054
3.0500828	50.7799094	6.0622510	50.3726005
5.1770127	49.8901435	4.3444511	50.2498484
4.4028867	51.2397558	5.1995266	49.7390634
5.3940206	50.4021464	4.3211887	50.8126584
4.4011470	50.8924906	3.6342578	51.1056566
4.3841211	50.2380980	4.1900085	51.2525314
4.4006306	50.7034159	5.8924170	50.5779076
5.7896179	49.6194809	5.5870105	51.1519586
4.0764580	50.4058497	3.5642965	51.0583996
4.2170467	50.8558980	4.1526692	50.5643463
5.6729029	50.9625539	3.6158702	50.7465694
4.9397711	50.8343303	3.5295081	50.7044896
4.1808686	50.6108778	2.7531743	50.9580453
3.3004664	50.7687496	5.4183610	50.4603441
5.5851759	50.2868110	4.1524300	50.8712189
4.9551693	51.3086319	5.0751565	50.5356561
4.3032685	50.1460191	2.6898535	50.8817552
4.5164061	50.6609574	4.4952519	51.1874504
4.8038284	50.4378887	3.7392330	50.8607911
4.8578624	50.9307044	3.9001846	50.4453943
4.8943143	50.4748584	5.0916123	49.9190617
3.5843999	50.8837257	5.0469364	50.5773897
3.7744528	50.5940576	4.2114859	50.6851918
4.9262977	50.8176976	5.4577239	50.7877288
5.8592198	49.5968945	5.9420699	50.1906127
4.5137234	50.2639558	3.9242592	50.6092656
3.7934165	50.4524839	6.1116836	50.4585140
4.8512491	51.1328139	5.9156661	50.5015146
5.6205986	50.6559873	4.1738342	50.4520618
3.2561834	51.0777673	6.1242055	50.4171506
5.1556561	50.1713723	6.1726096	50.5460283
5.0342492	50.1467804	3.9027400	51.1505435
3.5187850	50.7476964	4.9093822	50.9488053
5.4295524	51.2078000	5.6225930	50.7663968
3.9629426	50.6149212	5.3922665	50.6986891
3.9244583	50.9647257	5.6872999	50.1553909
4.4369733	50.9059088	5.3810701	50.4833765
4.3344181	49.9283145	5.5141826	50.0259649
4.3462408	51.3241343	5.7899885	50.6977646
5.5988897	50.6509624	4.1765365	50.8176917
3.9663463	51.0879268	4.1707248	50.5590079
5.6004634	49.8993799	4.9959874	50.5865859
4.4036294	50.3570931	3.0898457	51.1210917
2.7743074	50.8774818	3.0108010	51.0975451
4.7688038	50.5703999	3.2787401	51.1147780
3.3894619	51.1379281	4.9794945	50.8446316
5.2213943	50.1415461	3.8188710	50.9109855
5.6935404	50.9620115	4.6689510	50.0834652
5.4063316	50.6984843	4.7445253	51.1352960
6.1127214	50.1788068	4.5876179	51.2623500
2.9956520	50.9911292	3.0633000	50.9610639
4.0249846	50.9344489	3.6462021	51.1459724
5.3089200	50.8712385	3.6794000	50.5394610
3.1119462	50.8762669	5.5810476	50.7509139
4.3073239	51.2214278	3.7047647	51.1595138
5.3372936	50.7229611	5.3717741	50.6332543
4.3703085	51.1008860	4.4310137	50.0464286
4.6067133	51.2616255	3.0910591	50.8943520
5.1873370	50.6867137	5.5745935	49.7928085
5.0537012	49.7618021	5.4975407	51.0095476
4.6661233	51.2227881	3.1113677	51.2260715
5.3721427	50.6076594	4.2634343	51.1929606
3.3009574	51.2036339	4.6694733	51.0154356
3.4376614	50.9020809	3.1871815	50.7560193
5.9259400	50.2655504	4.2264916	51.1010911
4.9166386	49.9023896	4.4852120	50.1910390
4.6479078	51.1267357	5.3498376	50.1265730
4.7228571	50.7387837	5.3057116	50.6522194
3.9095344	50.6255575	5.9373808	50.3448992
3.8781803	50.6563076	5.7743784	50.5123357
4.6984497	50.5744709	5.8033084	49.6663528
4.9386884	50.1168182	5.2238619	50.8007496
4.3738665	50.4840206	4.7820800	50.8892179
5.1561018	51.0177272	5.7349266	51.1712373
5.1852187	51.1965679	3.1080572	51.1033475
4.6006195	51.3314197	4.2663748	51.1370781
4.8478371	51.1708155	5.4056448	51.0401973
5.7544580	50.6288839	3.7638763	51.0571107
4.5306873	51.2177963	4.3575000	51.1959649
2.9538620	50.9840919	2.8656386	50.9428530
4.9620724	51.2481262	4.3243142	50.8344627
6.0942069	50.6473666	4.3793364	50.9644691
5.7504819	49.8241369	4.3619727	50.9207117
5.2776967	49.8147504	5.0494216	50.7995046
4.8866812	49.8494266	4.8141318	50.6215391
5.6858252	49.9700671	5.5387206	50.2524640
5.4767660	49.8371446	4.1165403	51.1375546
3.3500449	50.8098628	4.5088851	51.1653517
4.6388129	50.4429362	4.7859026	50.7624812
3.6323970	50.8235113	4.5687472	50.6805143
4.2096617	51.1371982	3.1392257	51.1755204
5.6145490	49.9130650	4.2646444	51.2688378
4.0170936	50.9387173	4.7447450	51.0390738
3.7633314	50.8861117	4.6989644	50.8846658
5.1081199	49.8512018	4.4310910	50.2921253
5.7372632	50.4418548	4.2838312	50.4321934
5.9318417	50.7261170	5.0238419	50.8182629
3.2735953	50.7146708	5.2403832	50.6530238
5.0992243	50.5608933	5.6342483	49.6196651
5.0996266	51.0866975	2.8327480	51.0874376
2.7019176	50.9967622	4.4124819	50.0235857
5.4589073	50.3447285	3.4260339	50.5358906
4.8835021	51.3538460	4.1075753	50.6471097
5.4775602	50.6186649	5.1240489	51.0782753
5.4680412	50.3859759	5.0392836	51.0026911
4.8672750	50.6648319	4.7446565	50.9437875
5.5383933	50.5913955	4.4540541	51.3413914
5.0637256	49.8379306	4.3399435	50.8101223
3.2718674	51.1088119	4.4543385	50.0850673
5.1604587	49.8940396	4.5348723	50.2426406
3.9556634	51.1930539	4.4538697	50.3953892
5.4094069	51.2219342	4.7051208	50.4813838
5.7166490	50.0526196	3.4942198	50.9963900
4.3388863	50.5230210	4.0336616	50.9961702
5.2957822	50.7509247	3.5723222	50.8887185
5.2918509	51.0340888	2.9434079	50.9693023
5.3421879	50.7562714	5.1482819	51.0452305
2.9233330	51.1383708	4.1263872	50.6836285
5.1661648	49.8896711	3.9862262	51.0377707
4.5136374	50.9007718	4.4142032	50.0634492
4.2629695	51.0556717	3.4296276	50.9793308
5.2397123	51.0781308	5.0767781	50.9982968
3.9827726	50.9738013	2.8567817	51.1854048
4.8398146	49.9507574	4.4666589	51.1504528
3.7625155	50.5738606	4.4763399	51.0446050
3.3662836	50.9611188	2.7937537	51.0725349
5.7053623	50.6048691	5.3193081	50.6542221
4.2474830	51.2640297	4.8864426	50.2650426
5.7594187	49.9687519	5.0821700	51.0926300
4.9133159	50.6333915	4.3479334	51.0913632
4.9337253	50.8008645	4.9412936	50.2642024
2.6794659	50.8489027	3.1940007	51.1638566
4.7148941	50.8616992	5.6953180	50.5338672
4.4833974	51.1703774	4.3818971	50.3169529
2.9355775	50.8535751	5.1652053	49.8597019
3.5313666	50.7557589	3.7138420	51.0071504
3.9818780	50.9126359	4.4914285	50.3861015
6.1206396	50.6611266	5.4140462	50.1681008
5.4826071	50.1855630	4.5910213	51.2051526
4.7260285	50.9050801	4.9424790	50.8302463
5.5670981	49.8710140	3.1223359	50.8938967
4.3189208	50.5827214	4.0104896	50.3616819
4.8821536	51.3114728	2.9672100	51.0922096
5.5012317	51.2164559	5.1887088	50.0025902
3.7489427	51.0688602	5.2888924	50.8222702
6.2349341	50.2806347	5.9191263	50.6362523
5.3821670	49.8663860	3.7822099	51.2169097
5.6019737	51.1617880	6.0443429	50.2525357
3.9508312	50.6325476	6.0816268	50.5502748
4.2908009	50.4020068	3.7856329	50.7896480
5.9963834	50.4134302	3.6603655	50.6722472
3.8324558	50.4164800	4.4751497	51.2784390
5.0164538	50.6093652	4.2800189	51.2132325
4.9570547	50.7773545	4.7717624	50.7795315
4.8997366	50.9633458	5.8306617	50.5361214
4.2850578	51.3254135	4.9828225	51.2893989
3.0780651	50.9216098	3.6679920	51.0565603
2.6505553	50.9047891	4.4964979	50.4586857
2.6887031	51.0973351	4.1789085	50.2065412
5.8738241	50.6493814	4.9037216	51.2448319
3.9046325	50.3406865	5.6180663	50.4023308
3.0332814	50.8981710	2.7808344	50.8780366
5.0790347	51.2324697	4.2944534	50.9457609
4.9126731	49.9354669	4.3880129	51.0865744
